location,day_index,temperature,rainfall,humidity,wind_speed,pressure,evaporation,soil_moisture,soil_lag1,soil_lag3,rain_7day,soil_7day,day_of_year,sin_day,cos_day,moisture_diff,target_soil_moisture
Bangalore,13,26.68353022404246,1.9817719741173163,53.24357779334608,5.258233868205074,1013.0124640807213,0.1492939224607658,0.4178604498588081,0.43242879896692876,0.4156595986441777,21.43440466344301,0.4302220017942445,14,0.2386727660059501,0.9711000518829505,-0.01456834910812066,0.3962159568304693
Bangalore,14,27.083332613272102,0.905217595610468,54.40687972553505,3.892192501684368,1009.8661261504019,0.1385100124706,0.3962159568304693,0.4178604498588081,0.42774184869124693,19.82635078680572,0.4205317944115698,15,0.255353295116187,0.9668478136052775,-0.021644493028338818,0.39727218151655214
Bangalore,15,28.94404177195185,1.0190482975939912,56.52017156038522,4.647441109628003,1014.9801053320675,0.1584273438989053,0.39727218151655214,0.3962159568304693,0.43242879896692876,19.274539967641754,0.41460460200836025,16,0.2719581575341055,0.9623090774541486,0.0010562246860828517,0.38363758710118034
Bangalore,16,28.384460422237105,0.5346354024905152,51.267782963361384,5.1878245615621745,1010.8905968389797,0.17704498970589713,0.38363758710118034,0.39727218151655214,0.4178604498588081,18.94266572151716,0.41011663165848045,17,0.288482432880609,0.9574851883550393,-0.013634594415371792,0.3994387503847214
Bangalore,17,30.490748029057176,11.422046589327742,59.439328054515904,4.9625709964327545,1013.5954086050755,0.16783223210208453,0.3994387503847214,0.38363758710118034,0.3962159568304693,23.049275387785457,0.4077993676214153,18,0.30492122465628907,0.9523775757303974,0.01580116328354103,0.4293074253838441
Bangalore,18,28.772412459312207,7.04771721981311,56.646040874723425,4.50095069912371,1014.4626278303305,0.15469239160584242,0.4293074253838441,0.3994387503847214,0.39727218151655214,25.555039515361607,0.4080230214346434,19,0.3212696616923644,0.9469877530760753,0.029868674999122713,0.4380477224910381
Bangalore,19,28.13043207984361,4.639404270475192,61.78604251240553,4.390994525642746,1016.0813038128374,0.12554897111364316,0.4380477224910381,0.4293074253838441,0.38363758710118034,27.549841349428334,0.40882572479523055,20,0.3375228995941133,0.9413173175128471,0.00874029710719404,0.41749539101109173
Bangalore,20,32.56113345054113,2.578630263849408,55.65473098462792,5.522677370484406,1016.0101113075326,0.2122960964318571,0.41749539101109173,0.4380477224910381,0.3994387503847214,28.146699639160428,0.40877357353127103,21,0.3536761221763716,0.9353679493131483,-0.020552331479946395,0.40171329473886763
Bangalore,21,30.137068404504795,1.631458758124522,55.84849748896164,5.552236598018141,1015.5055582746813,0.18266872368235612,0.40171329473886763,0.41749539101109173,0.4293074253838441,28.87294080167448,0.4095589075181851,22,0.3697245428906731,0.9291414114031743,-0.0157820962722241,0.3688976690008182
Bangalore,22,30.6893641072666,0.7721295597546378,50.2742111560152,6.1872951883793235,1013.4548389794564,0.21667388617017297,0.3688976690008182,0.40171329473886763,0.4380477224910381,28.626022063835126,0.4055054057302231,23,0.38566340624360707,0.9226395488404876,-0.032815625738049414,0.44299005432176236
Bangalore,23,28.562521564385065,23.670658979687943,71.75353462399086,5.234940586785924,1015.2161359324746,0.09761564497094471,0.44299005432176236,0.3688976690008182,0.41749539101109173,51.76204564103256,0.4139843296188776,24,0.401487989205973,0.9158642882672872,0.07409238532094414,0.5215568359060743
Bangalore,24,29.99384183765404,15.037950749125425,65.55305589375347,2.5085423800803888,1014.0198802696253,0.11778221751747764,0.5215568359060743,0.44299005432176236,0.40171329473886763,55.37794980083024,0.43142977040764235,25,0.4171936026123168,0.9088176373395029,0.0785667815843119,0.5509408732901078
Bangalore,25,31.086739102851016,10.262405003773402,57.82281277311164,7.829949129039367,1014.2105623393982,0.20438921117408054,0.5509408732901078,0.5215568359060743,0.3688976690008182,58.59263758479053,0.4488059772513943,26,0.4327755925504312,0.901501684131884,0.0293840373840335,0.5724086155670094
Bangalore,26,29.302938781719565,5.607599360708848,66.24984054634444,4.989438210914386,1012.8007761723992,0.1265514088825721,0.5724086155670094,0.5509408732901078,0.44299005432176236,59.56083267502418,0.4680003905479616,27,0.4482293417404106,0.893918596519257,0.021467742276901625,0.567724980873936
Bangalore,27,31.70115241970138,4.632081075168382,59.506778436020205,4.507972830002729,1016.4051602010081,0.1784504979323576,0.567724980873936,0.5724086155670094,0.5215568359060743,61.61428348634316,0.48946176052836793,28,0.4635502709028509,0.886070621534138,-0.004683634693073424,0.5766256910886789
Bangalore,28,30.34389386144175,10.920061045393469,59.62019831564772,4.930207164196299,1012.6498960434964,0.1650875903882805,0.5766256910886789,0.567724980873936,0.5509408732901078,70.9028857736121,0.5144492457211981,29,0.47873384011578846,0.8779600847008882,0.008900710214742924,0.5918806631263658
Bangalore,29,30.913596256120602,7.213258359882806,60.06135201462655,4.52468715445871,1012.3093278712797,0.16691524425061072,0.5918806631263658,0.5766256910886789,0.5724086155670094,77.34401457374028,0.5463039591677049,30,0.4937755501599772,0.869589389346611,0.015254972037686887,0.5943313680326942
Bangalore,30,30.553868932775742,4.303464874020634,57.03309388910556,4.017555075887222,1014.5865706839782,0.17065449224398443,0.5943313680326942,0.5918806631263658,0.567724980873936,57.97682046807297,0.5679241468406951,31,0.5086709438521044,0.8609610158889943,0.0024507049063283715,0.5708217588085304
Bangalore,31,34.33911388372814,3.162712976150328,64.17718775613946,5.737464046690059,1011.3465963632341,0.2012603279537003,0.5708217588085304,0.5943313680326942,0.5766256910886789,46.10158269509787,0.5749619929696175,32,0.5234156073655503,0.8520775211013093,-0.023509609224163786,0.5391075260274745
Bangalore,32,31.64366341445195,1.8407676565078714,61.11817097174018,4.821744461431475,1014.2700019711368,0.17382523277791448,0.5391075260274745,0.5708217588085304,0.5918806631263658,37.67994534783234,0.5732715147892413,33,0.5380051715382996,0.8429415373547828,-0.031714232781055895,0.5056948276614364
Bangalore,33,30.179469807334247,0.9112259685973126,58.8189380231205,4.892672611567338,1016.6039684385175,0.16601926648806764,0.5056948276614364,0.5391075260274745,0.5943313680326942,32.983571955720805,0.5637409736598737,34,0.5524353131676196,0.8335557718385699,-0.03341269836603811,0.5167055368628434
Bangalore,34,33.10086456032812,8.686250610710848,68.70835784664673,1.996631028878276,1014.8323712394522,0.13834999156837668,0.5167055368628434,0.5056948276614364,0.5708217588085304,37.03774149126327,0.5564524816582891,35,0.5667017562911176,0.8239230057575542,0.01101070920140701,0.5333716251325794
Bangalore,35,30.135646819081288,5.513952704803239,55.95586977640767,4.728214135964985,1014.3142358931209,0.17562999581106464,0.5333716251325794,0.5167055368628434,0.5391075260274745,31.63163315067304,0.5502733293788463,36,0.5808002734538009,0.8140460935082178,0.016666088269736035,0.5343288836129902
Bangalore,36,32.37889730668374,3.937084471994703,62.4354441606083,3.708069975508365,1013.0632146885799,0.16846955084183862,0.5343288836129902,0.5333716251325794,0.5056948276614364,28.355459262784933,0.5420516465912212,37,0.5947266869607634,0.8039279618328213,0.0009572584804108386,0.5318135761030868
Bangalore,37,29.223581622905684,2.2942687008576956,60.70228323631333,4.373076257650818,1012.1254970047447,0.14285845659082147,0.5318135761030868,0.5343288836129902,0.5167055368628434,26.346263089621996,0.5331205334584201,38,0.6084768701151261,0.7935716089521474,-0.002515307509903475,0.4902319635816311
Bangalore,38,30.267059017458237,1.1231946939375628,57.05382765085679,5.28353611274366,1015.7292448490472,0.17725768650802096,0.4902319635816311,0.5318135761030868,0.5333716251325794,24.30674480740923,0.5216077055688632,39,0.6220467484408675,0.7829801036770628,-0.041581612521455646,0.4651985508614062
Bangalore,39,32.64961909288976,2.879838506462496,58.28851468712275,4.263786209705551,1014.5301724374741,0.1927516600438305,0.4651985508614062,0.4902319635816311,0.5343288836129902,25.345815657363854,0.5110492805451391,40,0.6354323008901774,0.7721565844991642,-0.025033412720224912,0.43917140624040085
Bangalore,40,33.55572597622435,1.1480627670024701,62.00673849337527,4.4293500975215325,1015.4785225686637,0.19007655852136335,0.43917140624040085,0.4651985508614062,0.5318135761030868,25.582652455769015,0.5015459346278484,41,0.6486295610349814,0.7611042586607747,-0.02602714462100536,0.4274723246612942
Bangalore,41,32.79745934902982,1.5686446846743538,62.12429612810795,5.115892618341007,1011.306272358139,0.18599946862265415,0.4274723246612942,0.43917140624040085,0.4902319635816311,18.46504652973252,0.48879833288476987,42,0.6616346182422783,0.7498264012045686,-0.011699081579106652,0.4043116708702956
Bangalore,42,32.45796990411359,1.356373159006457,53.064398585470535,4.392183924684213,1015.7445271203835,0.2123755159049546,0.4043116708702956,0.4274723246612942,0.4651985508614062,14.307466983935736,0.4703611965615865,43,0.6744436188329455,0.7383263540031065,-0.023160653790998575,0.3654549145550213
Bangalore,43,32.26944978844668,0.10056538832289136,65.41934494443485,3.7336243643161424,1017.6764437993914,0.1554250125981499,0.3654549145550213,0.4043116708702956,0.43917140624040085,10.470947900263926,0.4462363438390194,44,0.6870527672236669,0.7266075247685656,-0.0388567563152743,0.35936613570928605
Bangalore,44,30.59158638501453,0.6370253086218063,63.19788318552166,2.934193223672543,1016.760169881158,0.13778104966746801,0.35936613570928605,0.3654549145550213,0.4274723246612942,8.813704508028037,0.4216009952113336,45,0.6994583270516471,0.7146733860429609,-0.0060887788457352765,0.3509889765697469
Bangalore,45,31.816441976769468,0.313567978161087,57.455486270886894,5.4038909408189495,1015.2428222979806,0.19520648616423764,0.3509889765697469,0.35936613570928605,0.4043116708702956,8.004077792251561,0.4017091399239216,46,0.7116566222817746,0.7025274741691571,-0.008377159139539125,0.3462978617715894
Bangalore,46,32.29063819953274,0.0,55.37488134831103,4.380194486744561,1013.2799176815587,0.20102968889510522,0.3462978617715894,0.3509889765697469,0.3654549145550213,5.1242392857890655,0.3847233271968049,47,0.7236440382959124,0.6901733882429719,-0.004691114798157536,0.33010634558473556
Bangalore,47,34.65119160739976,0.0,63.12551223630814,3.001374739135751,1015.0772711138119,0.18732324825665064,0.33010634558473556,0.3462978617715894,0.35936613570928605,3.9761765187865956,0.36914260424599554,48,0.7354170229639855,0.6776147890466889,-0.016191516186853827,0.31873392718086885
Bangalore,48,33.66334659510059,0.2536957882023373,60.96282573640401,6.4947950509268475,1015.1728001413642,0.21206721660300587,0.31873392718086885,0.33010634558473556,0.3509889765697469,2.6612276223145788,0.3536085474630776,49,0.7469720876965552,0.6648553979642865,-0.011372418403866713,0.2980230261188859
Bangalore,49,30.584244380831787,0.025293752033010722,61.84447086877464,5.405630596700593,1014.2444709534453,0.16287809386848764,0.2980230261188859,0.31873392718086885,0.3462978617715894,1.3301482153411328,0.3384244553557334,50,0.7583058084785624,0.6518989958787126,-0.020710901061982923,0.27082280452389873
Bangalore,50,33.79426661344213,0.0,61.383087958203156,3.574459365709135,1014.4043433387499,0.18859452245416608,0.27082280452389873,0.2980230261188859,0.33010634558473556,1.2295828270182414,0.32490558249414453,51,0.7694148268839378,0.6387494220515272,-0.027200221594987195,0.2744053998591733
Bangalore,51,32.808280367563086,0.6376546947312424,64.47376050746584,4.1544365648484405,1018.2255081643747,0.16903981489968123,0.2744053998591733,0.27082280452389873,0.31873392718086885,1.2302122131276774,0.3127683345155569,52,0.7802958510707755,0.6254105729852463,0.003582595335274552,0.30459947307848956
Bangalore,52,32.44668795703649,8.738460274404687,68.03037221229242,6.255694360615625,1013.6725995182976,0.16728432152019318,0.30459947307848956,0.2744053998591733,0.2980230261188859,9.655104509371277,0.3061412625882345,53,0.7909456567567772,0.6118864012687243,0.030194073219316275,0.33557730047092943
Bangalore,53,34.45413403055874,5.579926977850897,60.70379520509776,4.789485861782363,1014.5204688696315,0.20895031444057277,0.33557730047092943,0.30459947307848956,0.27082280452389873,15.235031487222173,0.3046097538309973,54,0.8013610881746766,0.5981809144059164,0.03097782739243987,0.3363798411914865
Bangalore,54,35.156026900966665,3.4215676659569536,59.299438154536595,4.497955668716355,1016.0471059758002,0.22065821554318446,0.3363798411914865,0.33557730047092943,0.2744053998591733,18.656599153179126,0.3055059674891046,55,0.811539059007361,0.5842981736283684,0.0008025407205570767,0.41117608325958216
Bangalore,55,35.077693591725826,17.192017344857888,71.47748397438036,5.90081018540234,1018.5175194650822,0.1822288686864072,0.41117608325958216,0.3363798411914865,0.30459947307848956,35.59492070983468,0.3187119897860637,56,0.8214765533024142,0.5702422926917871,0.07479624206809565,0.4778163394020798
Bangalore,56,32.49150958828294,11.59241475002794,75.97215302753908,4.798619738786282,1014.8343394700453,0.12439846085952916,0.4778163394020798,0.41117608325958216,0.33557730047092943,47.1620417078296,0.34439674882651994,57,0.8311706263658079,0.5560174366570446,0.06664025614249763,0.4942123173385048
Bangalore,57,33.35437582078384,7.366063602406039,63.79454080935291,6.475604391667707,1012.626393422313,0.19687918174533603,0.4942123173385048,0.4778163394020798,0.3363798411914865,54.528105310235645,0.3763095363714637,58,0.8406184056344782,0.5416278206559814,0.016395977936425,0.4951466648610141
Bangalore,58,34.38122398654669,4.8495381341618184,64.44963181285262,4.50475970996005,1012.1575992950316,0.19081423826683025,0.4951466648610141,0.4942123173385048,0.41117608325958216,58.739988749666225,0.40784400280029803,59,0.8498170915275278,0.5270777086423722,0.0009343475225093156,0.4728081010207203
Bangalore,59,35.41203733137623,2.704250549543754,65.39873489590262,4.315556822217033,1019.1794302293434,0.19787396297064064,0.4728081010207203,0.4951466648610141,0.4778163394020798,52.70577902480529,0.4318738067920453,60,0.8587639582758029,0.5123714121284237,-0.022338563840293812,0.44835478401365453
Bangalore,60,33.29258635116268,1.8964620451665672,59.766203367666826,5.019910303237314,1012.5710414059248,0.20060550516918343,0.44835478401365453,0.4728081010207203,0.4942123173385048,49.02231409212096,0.4479848758695774,61,0.8674563547295968,0.49751328890718066,-0.024453317007065767,0.4294888092861599
Bangalore,61,33.79370601811145,1.3161936852454839,64.38912892843112,6.157612950036862,1015.5837912322397,0.19722886010390778,0.4294888092861599,0.44835478401365453,0.4951466648610141,46.91694011140949,0.4612861570259594,62,0.8758917051442429,0.48250774176121847,-0.018865974727494628,0.42465737100854883
Bangalore,62,32.47173947500066,1.0545407546318741,61.19933940898878,5.299415779254479,1013.2346796207789,0.1872588422980887,0.42465737100854883,0.4294888092861599,0.4728081010207203,30.779463521183477,0.4632120552758117,63,0.8840675099433636,0.4673592171580022,-0.0048314382776110665,0.4082098581233009
Bangalore,63,32.394162633482544,0.42487619057290144,65.86332184384806,5.124254168992282,1014.3531811131263,0.1662706975783365,0.4082098581233009,0.42465737100854883,0.44835478401365453,19.61192496172844,0.4532682722359862,64,0.8919813464595485,0.45207220393230435,-0.016447512885247928,0.39207216973005826
Bangalore,64,35.46265815880814,0.6356143144412876,57.306793983106076,4.031136172716617,1014.5955421865315,0.22857381135500632,0.39207216973005826,0.4082098581233009,0.4294888092861599,12.881475673763688,0.4386768225776367,65,0.8996308696522433,0.43665123195606403,-0.016137688393242644,0.37471670344537256
Bangalore,65,36.331776130421936,0.0,70.05111952953104,3.854820510621221,1012.6655955519918,0.18661539953190887,0.37471670344537256,0.39207216973005826,0.42465737100854883,8.03193753960187,0.42147254237540216,66,0.9070138128026359,0.4211008707960896,-0.017355466284685706,0.37556165180399154
Bangalore,66,34.24108150724795,7.944504348154152,64.40090297116559,6.158930884546464,1017.4566027589582,0.20256081327868475,0.37556165180399154,0.37471670344537256,0.4082098581233009,13.272191338212266,0.40758019248729804,67,0.9141279881853337,0.40542572835999735,0.0008449483586189799,0.3944201289008571
Bangalore,67,35.904195264135375,5.121083779628705,66.12804758080868,6.285010823430719,1016.3026489604551,0.2166182394338355,0.3944201289008571,0.37556165180399154,0.39207216973005826,16.496813072674406,0.3998752417568984,68,0.9209712877166346,0.38963044953078796,0.018858477096865556,0.38567145709729544
Bangalore,68,34.989253051587895,2.8930814197281802,62.807029266910895,6.246314138817889,1015.0433143053688,0.21861343266195427,0.38567145709729544,0.3944201289008571,0.37471670344537256,18.073700807157103,0.3936156200156321,69,0.9275416835791966,0.37371971479046906,-0.008748671803561647,0.3722383624733233
Bangalore,69,33.525112153146694,2.1617181357907382,58.112923114620465,5.949260666528437,1014.8478928667072,0.21744373871150596,0.3722383624733233,0.38567145709729544,0.37556165180399154,19.180878188315962,0.3861271902248856,70,0.9338372288229252,0.35769823883312546,-0.01343309462397213,0.3784396226588054
Bangalore,70,35.0789540100231,1.2396385226459385,65.28285238985768,5.535820120053582,1017.368088345158,0.20410259952127513,0.3784396226588054,0.3722383624733233,0.3944201289008571,19.995640520389003,0.3818742994442434,71,0.9398560579418954,0.3415707691678556,0.00620126018548206,0.3660636888625301
Bangalore,71,36.886047255292226,1.343505339478135,61.02712673228463,5.5174514682019655,1015.8944038913579,0.24266367187998392,0.3660636888625301,0.3784396226588054,0.38567145709729544,20.70353154542585,0.3781588021774536,72,0.9455963874271426,0.3253420847119801,-0.012375933796275274,0.34505243814414527
Bangalore,72,34.565435653325075,0.474515588023341,63.73474522548794,5.160311892278308,1018.9108919792452,0.2011287420761756,0.34505243814414527,0.3660636888625301,0.3722383624733233,21.17804713344919,0.373921049991564,73,0.9510565162951535,0.30901699437494745,-0.021011250718384833,0.3297875790061354
Bangalore,73,37.00436109778708,0.493696219597598,58.48836797375672,5.674486600617469,1015.1327908668911,0.25549475408335787,0.3297875790061354,0.34505243814414527,0.3784396226588054,13.727239004892636,0.36738189673472743,74,0.9562348265919056,0.29260033563334836,-0.015264859138009845,0.3090016049298933
Bangalore,74,30.764026130008723,0.0,60.43555178353125,4.949971241208867,1016.463307979736,0.16702587635565067,0.3090016049298933,0.3297875790061354,0.3660636888625301,8.606155225263931,0.3551792504531611,75,0.9611297838723007,0.27609697309746883,-0.02078597407624211,0.2775311380006152
Bangalore,75,35.96076224366894,0.23508448054432574,60.49681030669459,5.671125203296987,1013.9974059612302,0.23491090732362482,0.2775311380006152,0.3090016049298933,0.34505243814414527,5.948158286080077,0.3397306334393497,76,0.9657399376548549,0.2595117970697999,-0.03147046692927813,0.2746060528713541
Bangalore,76,34.89075016594124,0.0,63.79133910696134,6.1010717725436265,1015.2130876010124,0.2123322197437985,0.2746060528713541,0.2775311380006152,0.3297875790061354,3.7864401502893386,0.32578316063906837,77,0.9700639218515071,0.2428497220959356,-0.0029250851292610958,0.2652708978024116
Bangalore,77,34.34193642726175,0.0,62.87214239388685,3.4906844497259257,1017.4365192660624,0.18854014314940104,0.2652708978024116,0.2746060528713541,0.3090016049298933,2.5468016276434,0.3096161999452979,78,0.9741004551724205,0.22611568550828828,-0.009335155068942502,0.2644807319890115
Bangalore,78,34.9563443510102,3.582722924434825,63.13246444154045,6.3155766947007965,1017.6646302804628,0.217470888003567,0.2644807319890115,0.2652708978024116,0.2775311380006152,4.78601921260009,0.2951043489633666,79,0.9778483415056568,0.20931464596304847,-0.0007901658134000789,0.2545603114101874
Bangalore,79,31.863585018638258,1.6701262070298744,61.256479108030916,4.9306260767400865,1018.6733629075986,0.1767821124054561,0.2545603114101874,0.2644807319890115,0.2746060528713541,5.981629831606623,0.2821769022870869,80,0.9813064702716093,0.19245158197082998,-0.009920420578824085,0.2491228499967151
Bangalore,80,34.539637460144995,1.090919916378461,63.689870120413985,6.749839830575919,1016.5928161599857,0.21371488768469138,0.2491228499967151,0.2545603114101874,0.2652708978024116,6.578853528387486,0.27065336957145547,81,0.9844738167520922,0.1755314904214282,-0.0054374614134723165,0.31968293351416294
Bangalore,81,35.42698557453226,19.776262500016006,74.47030479966638,6.524559432903763,1017.791536589917,0.17943908315895174,0.31968293351416294,0.2491228499967151,0.2644807319890115,26.355116028403494,0.27217927365492256,82,0.9873494423939864,0.15855938510313478,0.07056008351744783,0.38042755314216425
Bangalore,82,37.12828716387018,12.448153897266327,69.83277889728754,3.7630976389876754,1016.8852287664594,0.19631311148919345,0.38042755314216425,0.31968293351416294,0.2545603114101874,38.56818544512549,0.2868787615322867,83,0.989932495087353,0.141540295217043,0.06074461962800132,0.543660876150699
Bangalore,83,34.152122138201,38.650795957354404,92.94702886273924,5.000761823460818,1015.3401892317654,0.07804344479514164,0.543660876150699,0.38042755314216425,0.2491228499967151,77.2189814024799,0.32531516485790746,84,0.9922222094179323,0.12447926388678915,0.16323332300853477,0.7015175614736934
Bangalore,84,33.73281506158574,25.197475401918496,79.23289711369856,2.7609996810472124,1013.6977657938177,0.10995018973261234,0.7015175614736934,0.543660876150699,0.31968293351416294,102.4164568043984,0.3876361168109477,85,0.994217906893952,0.10738134666416309,0.15785668532299435,0.777722057471388
Bangalore,85,34.20688978288086,16.35225665875892,79.43810287718475,4.536707622763753,1015.6296758787975,0.12902392686794129,0.777722057471388,0.7015175614736934,0.38042755314216425,115.18599053872249,0.46095630616557287,86,0.995918996147179,0.09025161003104117,0.07620449599769463,0.8044363914952531
Bangalore,86,36.34453614958336,11.270152039812075,68.43509537773731,5.426887529147456,1014.2657394542738,0.20580915251723075,0.8044363914952531,0.777722057471388,0.543660876150699,124.78601637150469,0.5395100318920109,87,0.9973249731081555,0.07309512989807777,0.02671433402386514,0.7932713635046919
Bangalore,87,35.47440147624661,6.636531944413023,65.7561658070974,6.016345170002715,1017.5711909888644,0.21079891584659144,0.7932713635046919,0.8044363914952531,0.7015175614736934,130.33162839953926,0.6172455338217218,88,0.9984354211555643,0.055916990100603484,-0.011165027990561294,0.7622137367235984
Bangalore,88,34.19440764243839,4.93185840899875,62.91865995904625,5.08308334355465,1017.6607694851123,0.19932291862151297,0.7622137367235984,0.7932713635046919,0.777722057471388,115.48722430852199,0.6804642199944982,89,0.9992500112396835,0.03872228089217446,-0.031057626781093473,0.7274054080314982
Bangalore,89,35.764651228347816,3.047517969269931,65.02714040257231,5.531311496466571,1014.4737117430207,0.2133177451016171,0.7274054080314982,0.7622137367235984,0.8044363914952531,106.0865883805256,0.7300324849786889,90,0.9997685019798909,0.021516097436222254,-0.034808328692100154,0.6999724853664948
Bangalore,90,35.14399583788129,2.1616541855094504,61.99156164980035,4.157075118748965,1017.6672925360745,0.20701830440536584,0.6999724853664948,0.7274054080314982,0.7932713635046919,69.59744660868064,0.7523627148666597,91,0.9999907397361901,0.004303538296244289,-0.027432922665003412,0.658512027823055
Bangalore,91,36.45290266395266,1.3301028575141336,60.92531989195245,4.977176828493352,1014.2295058239889,0.233550967027569,0.658512027823055,0.6999724853664948,0.7622137367235984,45.73007406427629,0.7462190672022828,92,0.9999166586547379,-0.01291029607500882,-0.041460457543439855,0.6286693587713892
Bangalore,92,33.94633696976714,4.456713766610621,57.071824826153765,4.291809913055687,1018.1666093045646,0.21340322363703612,0.6286693587713892,0.658512027823055,0.7274054080314982,33.83453117212798,0.7249258245308543,93,0.9995462806873573,-0.030120304846908114,-0.02984266905166577,0.6065412079894377
Bangalore,93,34.50533074491484,2.4345764877251486,69.31868189681771,5.339070128583008,1015.7556899709712,0.17950180238037133,0.6065412079894377,0.6286693587713892,0.6999724853664948,24.998955620041055,0.6966550840300236,94,0.9988797155850336,-0.04732138832243185,-0.022128150781951517,0.5678009464517094
Bangalore,94,34.403995779397,1.7940559835924221,61.5299314238327,6.667673458982244,1016.6836671440951,0.2200696113292912,0.5678009464517094,0.6065412079894377,0.658512027823055,20.156479659220455,0.664445024451026,95,0.9979171608653922,-0.06450844944931623,-0.03874026153772825,0.5582627133995214
Bangalore,95,32.79014770385957,1.4608203250098204,68.7513838517152,4.9316759463823265,1018.1657071009868,0.15792964461051257,0.5582627133995214,0.5678009464517094,0.6286693587713892,16.68544157523153,0.635309163976158,96,0.9966589017541702,-0.08167639533042241,-0.009538233052188039,0.5452797756346593
Bangalore,96,35.420792727876055,5.6322251888185635,64.95425175056104,3.3546857765166953,1016.8819761622691,0.19206999194440205,0.5452797756346593,0.5582627133995214,0.6065412079894377,19.27014879478016,0.6092912164908952,97,0.9951053111006976,-0.09882013873287143,-0.012982937764862035,0.6004073112808542
Bangalore,97,35.35732008597471,20.605923921080016,76.88315765814164,5.235531508915747,1015.7800367440523,0.15863946247045596,0.6004073112808542,0.5452797756346593,0.5678009464517094,37.71441853035073,0.5950676201929467,98,0.9932568492674143,-0.11593459959550041,0.05512753564619488,0.6552420285197964
